Bin ID,Genome Name,IMG Genome ID,Bin Quality,Bin Lineage,GTDB-Tk Taxonomy Lineage,Bin Methods,Created By,Date Added,Bin Completeness,Bin Contamination,Total Number of Bases,5s rRNA,16s rRNA,23s rRNA,tRNA Genes,Gene Count,Scaffold Count,GOLD Study ID
3300060647_7,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_009-M-20210706-comp-1",3300060647,MQ,Bacteria,Bacteria; Myxococcota; Polyangia; Palsa-1104_A; Fen-1088,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-12,91.61,7.58,6624588,0,0,0,44,6225,474,Gs0161344
3300060648_12,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_002-M-20210706-comp-1",3300060648,HQ,,Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; AV80,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,99.32,2.7,4231496,1,2,2,46,3697,5,Gs0161344
3300060648_15,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_002-M-20210706-comp-1",3300060648,HQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Conexibacteraceae; Conexibacter; Conexibacter woesei,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Baekduia,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,99.15,2.56,5521678,1,1,1,50,5473,52,Gs0161344
3300060648_2,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_002-M-20210706-comp-1",3300060648,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Hyphomicrobiaceae; Methyloceanibacter,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methyloligellaceae; Methyloceanibacter,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,63.21,1.76,1490161,0,0,0,13,1740,264,Gs0161344
3300060648_4,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_002-M-20210706-comp-1",3300060648,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,90.66,2.16,2592415,1,0,1,46,2732,145,Gs0161344
3300060648_6,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_002-M-20210706-comp-1",3300060648,MQ,Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales,Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,60.96,3.28,2711011,0,1,0,16,3141,524,Gs0161344
3300060649_10,"Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_001-O-20210708-comp-1",3300060649,MQ,Bacteria,Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAMB01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,74.93,3.38,4621156,0,0,0,30,4737,401,Gs0161344
3300060649_12,"Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_001-O-20210708-comp-1",3300060649,MQ,Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium,Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,89.46,0.63,4583600,0,0,0,32,4565,313,Gs0161344
3300060649_2,"Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_001-O-20210708-comp-1",3300060649,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,92.09,0.85,4907617,1,0,1,38,4878,333,Gs0161344
3300060649_22,"Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_001-O-20210708-comp-1",3300060649,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,66.61,3.45,8524257,1,1,1,98,8628,764,Gs0161344
3300060649_26,"Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_001-O-20210708-comp-1",3300060649,MQ,Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium,Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,84.22,8.53,6425699,1,2,1,64,6990,823,Gs0161344
3300060649_28,"Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_001-O-20210708-comp-1",3300060649,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria,Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acidisoma; Acidisoma sp009765865,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,94.81,1,4758897,1,0,1,46,4884,382,Gs0161344
3300060649_35,"Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_001-O-20210708-comp-1",3300060649,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Acidocella,Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acidocella,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,90.12,0.5,2454545,0,0,0,39,2589,173,Gs0161344
3300060649_39,"Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_001-O-20210708-comp-1",3300060649,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylovirgula,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,89.28,2.43,4178843,0,0,0,33,4151,388,Gs0161344
3300060649_42,"Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_001-O-20210708-comp-1",3300060649,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Trebonia,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,69.11,4.31,9093502,0,1,0,64,9226,910,Gs0161344
3300060649_46,"Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_001-O-20210708-comp-1",3300060649,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria,Bacteria; Proteobacteria; Alphaproteobacteria; Micropepsales; Micropepsaceae; Rhizomicrobium,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,52.19,1.72,1626451,0,0,0,16,1882,298,Gs0161344
3300060649_47,"Terrestrial soil microbial communities from Caribou Creek Watershed, Alaska, USA - BONA_001-O-20210708-comp-1",3300060649,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Trebonia,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,86.2,2.32,4816884,0,0,0,30,4896,650,Gs0161344
3300060650_12,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,59.57,2.56,1515830,0,0,0,18,1712,269,Gs0161344
3300060650_16,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Palsa-506,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,92.66,2.94,5038370,0,0,0,51,5079,328,Gs0161344
3300060650_21,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina,,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,96.73,2.21,3294725,1,0,0,50,3082,86,Gs0161344
3300060650_23,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,92.88,3.85,3429914,1,0,1,51,3533,169,Gs0161344
3300060650_24,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina,,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,79.61,1.31,2960721,0,1,0,42,2995,332,Gs0161344
3300060650_25,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Chersky-822,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,92.87,3.21,4365278,0,0,0,45,4654,378,Gs0161344
3300060650_30,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria,Bacteria; Bacteroidota; Ignavibacteria; Ignavibacteriales; Ignavibacteriaceae; Fen-1301,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,80.87,1.19,2670394,1,1,1,36,2519,233,Gs0161344
3300060650_31,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; Bog-756; Bog-756 sp003138855,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,82.05,1.71,1971479,0,0,0,14,1948,173,Gs0161344
3300060650_33,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744; Palsa-744 sp017882375,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,75.64,1.85,2114878,1,1,1,31,2273,286,Gs0161344
3300060650_37,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria,Bacteria; Desulfobacterota_B; Binatia; Binatales; Binataceae; Binatus,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,75.16,7.23,2898285,1,0,0,38,3133,347,Gs0161344
3300060650_39,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium sp. SMA-27,,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,76,0.8,1690610,0,0,0,25,2012,170,Gs0161344
3300060650_4,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,50.86,5.17,5294793,0,0,0,15,6077,1180,Gs0161344
3300060650_40,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Pseudomonadota; Gammaproteobacteria,Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,66.38,1.72,2363390,0,1,0,26,2483,309,Gs0161344
3300060650_42,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria,Bacteria; Acidobacteriota; Acidobacteriae; UBA7540; UBA7540,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,79.58,6.41,4260669,1,0,1,31,4058,517,Gs0161344
3300060650_47,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-465,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,74.29,4.7,2941563,0,0,0,21,3152,395,Gs0161344
3300060650_50,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Verrucomicrobiota; Opitutae; Opitutales; Opitutaceae,Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Palsa-1447,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,55.05,1.37,1938275,1,0,1,13,1960,326,Gs0161344
3300060650_51,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Nitrobacteraceae; Bradyrhizobium,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Bradyrhizobium; Bradyrhizobium sp004799445,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,60.2,4.4,3312469,0,0,0,17,3580,517,Gs0161344
3300060650_52,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,77.56,1.71,3250361,0,1,0,29,3103,54,Gs0161344
3300060650_56,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; Bog-473,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,85.47,2.99,4234183,1,1,0,56,4715,504,Gs0161344
3300060650_58,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium,Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,93.87,1.14,5428889,0,1,0,50,5716,339,Gs0161344
3300060650_59,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,80.77,0,2251096,1,1,1,26,2326,94,Gs0161344
3300060650_62,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Bog-793; Palsa-601,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,64.14,1.71,4263532,1,0,1,56,4656,603,Gs0161344
3300060650_75,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria,Bacteria; Acidobacteriota; Thermoanaerobaculia; UBA5066; UBA5066; Fen-183,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,67.49,2.56,1803395,0,0,0,19,1866,288,Gs0161344
3300060650_76,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,90.31,0.85,5783320,0,0,0,52,5291,151,Gs0161344
3300060650_77,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter; Sulfotelmatobacter sp003166855,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,91.67,3.42,4823521,0,1,0,47,4428,179,Gs0161344
3300060650_78,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Pseudomonadota; Betaproteobacteria,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Rhodocyclaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,92.46,0.86,2712310,0,1,1,46,2825,101,Gs0161344
3300060650_79,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,HQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,96.41,2.56,3180829,1,1,1,44,3161,71,Gs0161344
3300060650_8,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria,Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAMB01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,78.95,1.35,4391039,1,1,1,40,4497,409,Gs0161344
3300060650_80,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,HQ,Bacteria,Bacteria; Eremiobacterota; Eremiobacteria; Baltobacterales; Baltobacteraceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,94.75,1.85,3891917,1,1,1,47,4182,293,Gs0161344
3300060650_84,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,HQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; Palsa-461,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,94.02,1.42,2361272,1,1,1,41,2456,188,Gs0161344
3300060650_88,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Bog-793; Fen-455; Fen-455 sp003170375,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,86.04,2.31,1765154,1,1,1,25,1764,190,Gs0161344
3300060650_90,"Terrestrial soil microbial communities from Healy, Denali National Park, Alaska, USA - HEAL_048-O-20210622-comp-1",3300060650,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-513,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-06,65.95,0.71,2051486,1,1,1,24,2282,281,Gs0161344
